ID,Region,State,Parent Region,TaxType,TaxedIncome,Filing Status,Range,RangeValue,Ladder Step,Rate
State_Province_South Dakota_Income_Married_Top_Range_Ladder Step3,State_Province,South Dakota,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_South Dakota_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,South Dakota,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_South Dakota_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,South Dakota,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_South Dakota_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,South Dakota,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_South Dakota_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,South Dakota,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_South Dakota_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,South Dakota,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_South Dakota_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,South Dakota,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_South Dakota_Income_Separate_Bot_Range_Ladder Step1,State_Province,South Dakota,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_South Dakota_Income_Separate_Top_Range_Ladder Step1,State_Province,South Dakota,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_South Dakota_Income_Separate_Bot_Range_Ladder Step2,State_Province,South Dakota,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_South Dakota_Income_Separate_Top_Range_Ladder Step2,State_Province,South Dakota,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_South Dakota_Income_Separate_Bot_Range_Ladder Step3,State_Province,South Dakota,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_South Dakota_Income_Separate_Top_Range_Ladder Step3,State_Province,South Dakota,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Tennessee_Income_Single_Bot_Range_Ladder Step1,State_Province,Tennessee,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Tennessee_Income_Single_Top_Range_Ladder Step1,State_Province,Tennessee,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Tennessee_Income_Single_Bot_Range_Ladder Step2,State_Province,Tennessee,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Tennessee_Income_Single_Top_Range_Ladder Step2,State_Province,Tennessee,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Tennessee_Income_Single_Bot_Range_Ladder Step3,State_Province,Tennessee,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Tennessee_Income_Single_Top_Range_Ladder Step3,State_Province,Tennessee,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Tennessee_Income_Married_Bot_Range_Ladder Step1,State_Province,Tennessee,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Tennessee_Income_Married_Top_Range_Ladder Step1,State_Province,Tennessee,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Tennessee_Income_Married_Bot_Range_Ladder Step2,State_Province,Tennessee,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Tennessee_Income_Married_Top_Range_Ladder Step2,State_Province,Tennessee,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Tennessee_Income_Married_Bot_Range_Ladder Step3,State_Province,Tennessee,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Tennessee_Income_Married_Top_Range_Ladder Step3,State_Province,Tennessee,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Tennessee_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Tennessee,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Tennessee_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Tennessee,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Tennessee_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Tennessee,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Tennessee_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Tennessee,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Tennessee_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Tennessee,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Tennessee_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Tennessee,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Tennessee_Income_Separate_Bot_Range_Ladder Step1,State_Province,Tennessee,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Tennessee_Income_Separate_Top_Range_Ladder Step1,State_Province,Tennessee,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Tennessee_Income_Separate_Bot_Range_Ladder Step2,State_Province,Tennessee,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Tennessee_Income_Separate_Top_Range_Ladder Step2,State_Province,Tennessee,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Tennessee_Income_Separate_Bot_Range_Ladder Step3,State_Province,Tennessee,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Tennessee_Income_Separate_Top_Range_Ladder Step3,State_Province,Tennessee,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Texas_Income_Single_Bot_Range_Ladder Step1,State_Province,Texas,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Texas_Income_Single_Top_Range_Ladder Step1,State_Province,Texas,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Texas_Income_Single_Bot_Range_Ladder Step2,State_Province,Texas,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Texas_Income_Single_Top_Range_Ladder Step2,State_Province,Texas,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Texas_Income_Single_Bot_Range_Ladder Step3,State_Province,Texas,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Texas_Income_Single_Top_Range_Ladder Step3,State_Province,Texas,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Texas_Income_Married_Bot_Range_Ladder Step1,State_Province,Texas,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Texas_Income_Married_Top_Range_Ladder Step1,State_Province,Texas,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Texas_Income_Married_Bot_Range_Ladder Step2,State_Province,Texas,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Texas_Income_Married_Top_Range_Ladder Step2,State_Province,Texas,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Texas_Income_Married_Bot_Range_Ladder Step3,State_Province,Texas,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Texas_Income_Married_Top_Range_Ladder Step3,State_Province,Texas,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Texas_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Texas,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Texas_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Texas,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Texas_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Texas,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Texas_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Texas,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Texas_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Texas,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Texas_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Texas,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Texas_Income_Separate_Bot_Range_Ladder Step1,State_Province,Texas,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Texas_Income_Separate_Top_Range_Ladder Step1,State_Province,Texas,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Texas_Income_Separate_Bot_Range_Ladder Step2,State_Province,Texas,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Texas_Income_Separate_Top_Range_Ladder Step2,State_Province,Texas,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Texas_Income_Separate_Bot_Range_Ladder Step3,State_Province,Texas,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Texas_Income_Separate_Top_Range_Ladder Step3,State_Province,Texas,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Utah_Income_Single_Bot_Range_Ladder Step1,State_Province,Utah,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Utah_Income_Single_Top_Range_Ladder Step1,State_Province,Utah,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Utah_Income_Single_Bot_Range_Ladder Step2,State_Province,Utah,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Utah_Income_Single_Top_Range_Ladder Step2,State_Province,Utah,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Utah_Income_Single_Bot_Range_Ladder Step3,State_Province,Utah,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Utah_Income_Single_Top_Range_Ladder Step3,State_Province,Utah,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Utah_Income_Married_Bot_Range_Ladder Step1,State_Province,Utah,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Utah_Income_Married_Top_Range_Ladder Step1,State_Province,Utah,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Utah_Income_Married_Bot_Range_Ladder Step2,State_Province,Utah,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Utah_Income_Married_Top_Range_Ladder Step2,State_Province,Utah,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Utah_Income_Married_Bot_Range_Ladder Step3,State_Province,Utah,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Utah_Income_Married_Top_Range_Ladder Step3,State_Province,Utah,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Utah_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Utah,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Utah_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Utah,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Utah_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Utah,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Utah_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Utah,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Utah_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Utah,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Utah_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Utah,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Utah_Income_Separate_Bot_Range_Ladder Step1,State_Province,Utah,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Utah_Income_Separate_Top_Range_Ladder Step1,State_Province,Utah,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Utah_Income_Separate_Bot_Range_Ladder Step2,State_Province,Utah,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Utah_Income_Separate_Top_Range_Ladder Step2,State_Province,Utah,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Utah_Income_Separate_Bot_Range_Ladder Step3,State_Province,Utah,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Utah_Income_Separate_Top_Range_Ladder Step3,State_Province,Utah,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Vermont_Income_Single_Bot_Range_Ladder Step1,State_Province,Vermont,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Vermont_Income_Single_Top_Range_Ladder Step1,State_Province,Vermont,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Vermont_Income_Single_Bot_Range_Ladder Step2,State_Province,Vermont,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Vermont_Income_Single_Top_Range_Ladder Step2,State_Province,Vermont,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Vermont_Income_Single_Bot_Range_Ladder Step3,State_Province,Vermont,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Vermont_Income_Single_Top_Range_Ladder Step3,State_Province,Vermont,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Vermont_Income_Married_Bot_Range_Ladder Step1,State_Province,Vermont,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Vermont_Income_Married_Top_Range_Ladder Step1,State_Province,Vermont,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Vermont_Income_Married_Bot_Range_Ladder Step2,State_Province,Vermont,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Vermont_Income_Married_Top_Range_Ladder Step2,State_Province,Vermont,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Vermont_Income_Married_Bot_Range_Ladder Step3,State_Province,Vermont,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Vermont_Income_Married_Top_Range_Ladder Step3,State_Province,Vermont,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Vermont_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Vermont,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Vermont_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Vermont,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Vermont_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Vermont,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Vermont_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Vermont,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Vermont_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Vermont,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Vermont_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Vermont,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Vermont_Income_Separate_Bot_Range_Ladder Step1,State_Province,Vermont,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Vermont_Income_Separate_Top_Range_Ladder Step1,State_Province,Vermont,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Vermont_Income_Separate_Bot_Range_Ladder Step2,State_Province,Vermont,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Vermont_Income_Separate_Top_Range_Ladder Step2,State_Province,Vermont,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Vermont_Income_Separate_Bot_Range_Ladder Step3,State_Province,Vermont,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Vermont_Income_Separate_Top_Range_Ladder Step3,State_Province,Vermont,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Virginia_Income_Single_Bot_Range_Ladder Step1,State_Province,Virginia,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Virginia_Income_Single_Top_Range_Ladder Step1,State_Province,Virginia,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Virginia_Income_Single_Bot_Range_Ladder Step2,State_Province,Virginia,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Virginia_Income_Single_Top_Range_Ladder Step2,State_Province,Virginia,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Virginia_Income_Single_Bot_Range_Ladder Step3,State_Province,Virginia,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Virginia_Income_Single_Top_Range_Ladder Step3,State_Province,Virginia,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Virginia_Income_Married_Bot_Range_Ladder Step1,State_Province,Virginia,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Virginia_Income_Married_Top_Range_Ladder Step1,State_Province,Virginia,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Virginia_Income_Married_Bot_Range_Ladder Step2,State_Province,Virginia,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Virginia_Income_Married_Top_Range_Ladder Step2,State_Province,Virginia,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Virginia_Income_Married_Bot_Range_Ladder Step3,State_Province,Virginia,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Virginia_Income_Married_Top_Range_Ladder Step3,State_Province,Virginia,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Virginia_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Virginia,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Virginia_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Virginia,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Virginia_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Virginia,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Virginia_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Virginia,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Virginia_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Virginia,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Virginia_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Virginia,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Virginia_Income_Separate_Bot_Range_Ladder Step1,State_Province,Virginia,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Virginia_Income_Separate_Top_Range_Ladder Step1,State_Province,Virginia,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Virginia_Income_Separate_Bot_Range_Ladder Step2,State_Province,Virginia,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Virginia_Income_Separate_Top_Range_Ladder Step2,State_Province,Virginia,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Virginia_Income_Separate_Bot_Range_Ladder Step3,State_Province,Virginia,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Virginia_Income_Separate_Top_Range_Ladder Step3,State_Province,Virginia,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Washington_Income_Single_Bot_Range_Ladder Step1,State_Province,Washington,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Washington_Income_Single_Top_Range_Ladder Step1,State_Province,Washington,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Washington_Income_Single_Bot_Range_Ladder Step2,State_Province,Washington,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Washington_Income_Single_Top_Range_Ladder Step2,State_Province,Washington,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Washington_Income_Single_Bot_Range_Ladder Step3,State_Province,Washington,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Washington_Income_Single_Top_Range_Ladder Step3,State_Province,Washington,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Washington_Income_Married_Bot_Range_Ladder Step1,State_Province,Washington,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Washington_Income_Married_Top_Range_Ladder Step1,State_Province,Washington,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Washington_Income_Married_Bot_Range_Ladder Step2,State_Province,Washington,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Washington_Income_Married_Top_Range_Ladder Step2,State_Province,Washington,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Washington_Income_Married_Bot_Range_Ladder Step3,State_Province,Washington,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Washington_Income_Married_Top_Range_Ladder Step3,State_Province,Washington,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Washington_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Washington,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Washington_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Washington,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Washington_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Washington,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Washington_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Washington,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Washington_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Washington,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Washington_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Washington,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Washington_Income_Separate_Bot_Range_Ladder Step1,State_Province,Washington,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Washington_Income_Separate_Top_Range_Ladder Step1,State_Province,Washington,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Washington_Income_Separate_Bot_Range_Ladder Step2,State_Province,Washington,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Washington_Income_Separate_Top_Range_Ladder Step2,State_Province,Washington,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Washington_Income_Separate_Bot_Range_Ladder Step3,State_Province,Washington,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Washington_Income_Separate_Top_Range_Ladder Step3,State_Province,Washington,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_West Virginia_Income_Single_Bot_Range_Ladder Step1,State_Province,West Virginia,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_West Virginia_Income_Single_Top_Range_Ladder Step1,State_Province,West Virginia,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_West Virginia_Income_Single_Bot_Range_Ladder Step2,State_Province,West Virginia,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_West Virginia_Income_Single_Top_Range_Ladder Step2,State_Province,West Virginia,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_West Virginia_Income_Single_Bot_Range_Ladder Step3,State_Province,West Virginia,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_West Virginia_Income_Single_Top_Range_Ladder Step3,State_Province,West Virginia,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_West Virginia_Income_Married_Bot_Range_Ladder Step1,State_Province,West Virginia,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_West Virginia_Income_Married_Top_Range_Ladder Step1,State_Province,West Virginia,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_West Virginia_Income_Married_Bot_Range_Ladder Step2,State_Province,West Virginia,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_West Virginia_Income_Married_Top_Range_Ladder Step2,State_Province,West Virginia,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_West Virginia_Income_Married_Bot_Range_Ladder Step3,State_Province,West Virginia,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_West Virginia_Income_Married_Top_Range_Ladder Step3,State_Province,West Virginia,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_West Virginia_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,West Virginia,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_West Virginia_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,West Virginia,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_West Virginia_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,West Virginia,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_West Virginia_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,West Virginia,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_West Virginia_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,West Virginia,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_West Virginia_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,West Virginia,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_West Virginia_Income_Separate_Bot_Range_Ladder Step1,State_Province,West Virginia,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_West Virginia_Income_Separate_Top_Range_Ladder Step1,State_Province,West Virginia,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_West Virginia_Income_Separate_Bot_Range_Ladder Step2,State_Province,West Virginia,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_West Virginia_Income_Separate_Top_Range_Ladder Step2,State_Province,West Virginia,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_West Virginia_Income_Separate_Bot_Range_Ladder Step3,State_Province,West Virginia,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_West Virginia_Income_Separate_Top_Range_Ladder Step3,State_Province,West Virginia,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Wisconsin_Income_Single_Bot_Range_Ladder Step1,State_Province,Wisconsin,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Wisconsin_Income_Single_Top_Range_Ladder Step1,State_Province,Wisconsin,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Wisconsin_Income_Single_Bot_Range_Ladder Step2,State_Province,Wisconsin,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Wisconsin_Income_Single_Top_Range_Ladder Step2,State_Province,Wisconsin,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Wisconsin_Income_Single_Bot_Range_Ladder Step3,State_Province,Wisconsin,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Wisconsin_Income_Single_Top_Range_Ladder Step3,State_Province,Wisconsin,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Wisconsin_Income_Married_Bot_Range_Ladder Step1,State_Province,Wisconsin,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Wisconsin_Income_Married_Top_Range_Ladder Step1,State_Province,Wisconsin,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Wisconsin_Income_Married_Bot_Range_Ladder Step2,State_Province,Wisconsin,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Wisconsin_Income_Married_Top_Range_Ladder Step2,State_Province,Wisconsin,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Wisconsin_Income_Married_Bot_Range_Ladder Step3,State_Province,Wisconsin,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Wisconsin_Income_Married_Top_Range_Ladder Step3,State_Province,Wisconsin,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Wisconsin_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Wisconsin,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Wisconsin_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Wisconsin,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Wisconsin_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Wisconsin,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
